symbol,day,pnl,win,tt,near_high,pocket,dryup,dist25,rs_newhi,mkt_a10,mkt_a21,mkt_dist25
IREN.US,2025-12-24,-2.022474151377633,0,6,-44.9417615495354,0,1,2,0,1,1,2
IREN.US,2025-12-29,-4.12144827423124,0,6,-47.25821227588012,0,1,2,0,1,1,1
IREN.US,2025-12-31,-1.8354418209759995,0,6,-49.87567072372726,0,1,1,0,1,1,0
IREN.US,2026-01-05,-2.2428745821693195,0,6,-44.117262138463545,1,0,1,0,0,0,0
IREN.US,2026-01-06,-1.130064176665863,0,6,-36.866902237926965,1,0,1,0,1,1,0
IREN.US,2026-01-12,6.1873181677376845,1,6,-39.75919382279805,1,0,0,0,1,1,0
IREN.US,2026-01-13,-2.417319605304544,0,7,-34.131658159926715,1,0,0,0,1,1,0
IREN.US,2026-01-16,8.168930516015415,1,7,-32.090040570605936,0,0,0,0,0,1,0
IREN.US,2026-01-22,-2.5039619227819263,0,7,-30.00916110456746,0,0,1,0,0,0,1
IREN.US,2026-01-26,-1.8775309853969715,0,7,-25.821227588012043,0,0,1,0,1,1,1
IREN.US,2026-01-28,3.416268839264593,1,7,-21.48933385682502,0,0,1,1,1,1,1
IREN.US,2026-02-03,-2.1295221463760163,0,7,-30.532652794136894,0,0,1,0,1,1,2
IREN.US,2026-02-05,-2.947675587493607,0,6,-41.185708676874754,0,0,1,0,0,0,4
IREN.US,2026-02-09,12.296406541254871,1,6,-45.25585656327705,1,0,2,0,0,0,5
IREN.US,2026-02-10,-2.238813551701655,0,6,-39.602146315927236,0,0,2,0,0,0,5
IREN.US,2026-02-13,-1.151272136814602,0,5,-47.611569166339486,0,1,2,0,0,0,6
IREN.US,2026-02-17,-1.867449697351976,0,6,-44.745452165946865,0,1,2,0,0,0,6
IREN.US,2026-02-20,-1.196727027749828,0,6,-43.34511189634864,0,1,2,0,0,0,6
IREN.US,2026-02-23,5.189314365934122,1,5,-47.677005627535664,0,0,2,0,1,0,6
IREN.US,2026-02-26,-1.3413650156394676,0,6,-42.376652270645195,0,0,2,0,1,1,5
IREN.US,2026-03-02,4.786190280430002,1,5,-46.407538280329796,0,0,1,0,0,0,6
IREN.US,2026-03-04,6.3143146232442895,1,5,-49.155869650569294,0,0,1,0,0,0,7
IREN.US,2026-03-10,-2.267006798516224,0,5,-49.16895694280853,0,0,1,0,1,0,8
IREN.US,2026-03-11,5.266167117244582,1,5,-50.111241984033505,0,0,1,0,1,0,8
IREN.US,2026-03-12,-0.6606384460282948,0,5,-45.05954717968852,0,0,1,0,1,0,7
IREN.US,2026-03-13,-2.3547185412360663,0,5,-45.857872006281895,0,0,1,0,0,0,6
IREN.US,2026-03-17,-2.199544295648769,0,6,-41.185708676874754,0,0,0,0,0,0,5
IREN.US,2026-03-23,-2.2330471774788534,0,5,-45.96257034419578,0,0,0,0,0,0,4
IREN.US,2026-03-24,-2.252512034339602,0,5,-44.823975919382285,1,0,0,0,0,0,4
IREN.US,2026-04-06,-2.269240450276841,0,3,-54.49548488417746,0,0,0,0,1,0,3
IREN.US,2026-04-09,-0.6729904646147266,0,3,-51.799502682894904,0,0,0,0,1,1,2
IREN.US,2026-04-10,2.8694504391119984,1,3,-51.49849496139248,0,0,0,0,1,1,2
IREN.US,2026-04-13,4.571915133625704,1,3,-48.540766915325214,0,0,0,0,1,1,1
IREN.US,2026-04-20,-1.7787365133746933,0,6,-37.023949744797804,0,0,0,0,1,1,0
IREN.US,2026-04-22,1.2814460148932534,1,5,-40.88470095537233,0,0,0,0,1,1,0
IREN.US,2026-04-23,-1.4863180654570487,0,6,-36.67059285433844,0,0,0,0,1,1,0
IREN.US,2026-04-24,-1.486804347756235,0,6,-31.91990577149587,1,0,0,1,1,1,0
NBIS.US,2025-10-24,4.610464905072034,1,7,-21.630001476450623,0,0,0,0,1,1,2
NBIS.US,2025-10-27,3.097443379675978,1,8,-13.435700575815746,0,0,0,0,1,1,2
NBIS.US,2025-10-31,2.2767611342239507,1,8,-8.327181455780309,0,0,0,0,1,1,1
NBIS.US,2025-11-07,-0.4271877545832365,0,7,-19.20862247157833,0,0,0,0,0,0,1
NBIS.US,2025-11-12,-2.0996333584585503,0,6,-24.53860918352282,0,0,1,0,1,1,2
NBIS.US,2025-11-14,-0.6056073969803472,0,6,-34.571091097002814,0,0,3,0,0,0,2
NBIS.US,2025-11-17,0.8738261521030558,1,6,-38.328657906393026,0,0,3,0,0,0,1
NBIS.US,2025-11-18,-1.6009128282227267,0,6,-36.52738815886609,0,0,3,0,0,0,1
NBIS.US,2025-11-19,-1.883307410965816,0,6,-33.16108076184852,0,0,3,0,0,0,2
NBIS.US,2025-11-20,-4.178501115606271,0,6,-29.816920124021863,0,0,3,0,0,0,2
NBIS.US,2025-11-21,-1.3928153097288252,0,6,-37.51661006939319,0,0,4,0,0,0,3
NBIS.US,2025-11-24,4.382001872611258,1,6,-38.535360992174816,0,0,4,0,0,0,3
NBIS.US,2025-11-28,-1.1733672372409685,0,6,-30.097445740439987,0,1,4,0,1,1,3
NBIS.US,2025-12-02,-1.71298617699123,0,6,-26.066735567695265,0,0,4,0,1,1,3
NBIS.US,2025-12-09,-1.90627175714808,0,6,-25.933855012549834,0,1,4,0,1,1,3
NBIS.US,2025-12-12,-2.257109896067426,0,6,-30.400118116049025,0,0,4,0,1,1,3
NBIS.US,2025-12-16,-2.4850295568455505,0,6,-40.100398641665436,0,0,4,0,0,0,2
NBIS.US,2025-12-18,-1.5383407870745551,0,5,-44.30090063487376,0,0,3,0,0,0,2
NBIS.US,2025-12-19,8.73201729892401,1,5,-42.35198582607412,0,1,2,0,0,0,2
NBIS.US,2025-12-23,-2.2538080905375986,0,6,-31.175254687730693,0,0,1,0,1,1,2
NBIS.US,2025-12-24,-1.2235364289406576,0,6,-33.53757566809391,0,0,1,0,1,1,2
NBIS.US,2025-12-29,-0.573738578946487,0,6,-35.338845415620845,0,1,1,0,1,1,1
NBIS.US,2025-12-31,-0.931336112773499,0,6,-37.125350657020526,0,1,0,0,1,1,0
NBIS.US,2026-01-07,-1.6805329800029696,0,7,-26.000295290122555,1,0,0,0,1,1,0
NBIS.US,2026-01-08,-0.3355391923642278,0,6,-28.975343274767475,0,0,0,0,1,1,0
NBIS.US,2026-01-22,-0.958633791133326,0,7,-27.011663959840547,0,0,1,0,0,0,1
NBIS.US,2026-01-26,-2.0357784332727507,0,7,-30.237708548649056,0,0,1,0,1,1,1
NBIS.US,2026-01-28,-2.5840903602092067,0,7,-27.749889266204043,0,0,1,0,1,1,1
NBIS.US,2026-02-09,7.268400481840011,1,5,-36.43880112210247,0,0,1,0,0,0,5
NBIS.US,2026-02-10,-2.135283039362824,0,6,-31.433633544957928,0,0,1,0,0,0,5
NBIS.US,2026-02-11,-0.7529614961057614,0,6,-32.23829912889414,0,0,1,0,0,0,5
NBIS.US,2026-02-13,-0.6104935533566385,0,5,-33.759043260002954,1,0,1,0,0,0,6
NBIS.US,2026-02-17,-1.9530012405174195,0,7,-27.64653772331316,1,0,1,0,0,0,6
NBIS.US,2026-02-19,6.101898715072011,1,7,-24.848663812195493,0,0,1,0,0,0,6
NBIS.US,2026-02-23,2.289273641217259,1,7,-27.71297800088587,0,0,1,0,1,0,6
NBIS.US,2026-02-24,2.426258135300182,1,7,-25.727151926768055,0,1,1,0,0,0,6
NBIS.US,2026-03-02,0.7413135537494576,1,5,-32.68123431271225,0,0,1,0,0,0,6
NBIS.US,2026-03-03,-1.3916615924316689,0,5,-32.81411486785767,0,0,1,0,0,0,6
NBIS.US,2026-03-04,2.2215073717983262,1,5,-35.92204340764802,0,0,1,0,0,0,7
NBIS.US,2026-03-05,-0.4707130970596961,0,7,-27.816329543776764,0,0,1,0,1,1,7
NBIS.US,2026-03-09,8.147214876028364,1,5,-34.054333382548364,0,1,1,0,0,0,8
NBIS.US,2026-03-10,0.462632381796388,1,7,-29.912889413849108,0,0,1,0,1,0,8
NBIS.US,2026-03-11,3.749129237310148,1,6,-28.812933707367485,0,1,1,0,1,0,8
NBIS.US,2026-03-12,-1.400660864141344,0,6,-17.322456813819574,1,0,1,1,1,0,7
NBIS.US,2026-03-13,0.6665237280547969,1,7,-20.242137900487233,0,0,1,0,0,0,6
NBIS.US,2026-03-16,1.8819821027879564,1,7,-16.617451646242433,1,0,1,1,0,0,5
NBIS.US,2026-03-19,4.843717704149924,1,8,-12.476007677543189,0,0,2,0,0,0,5
NBIS.US,2026-03-20,-1.4311789643995918,0,8,-10.290860770707233,0,0,2,0,0,0,5
NBIS.US,2026-03-23,-1.9505797746945648,0,8,-13.169939465524882,0,0,2,0,0,0,4
NBIS.US,2026-03-24,-0.8941631082219187,0,7,-15.731581278606232,0,0,2,0,0,0,4
NBIS.US,2026-03-31,-2.032056040383696,0,5,-31.891333234903296,0,0,2,0,0,0,4
NBIS.US,2026-04-01,-1.281041771369285,0,7,-23.40174221172302,1,0,2,0,0,0,4
NBIS.US,2026-04-02,9.593461749895274,1,7,-24.73793001624096,0,0,2,0,1,0,4
NBIS.US,2026-04-06,1.1675661314488317,1,6,-19.66632216152371,0,0,2,0,1,0,3
NBIS.US,2026-04-07,4.450869368717724,1,7,-16.920124021851468,0,1,1,0,1,1,3
NBIS.US,2026-04-09,-0.6333234689532229,0,8,-7.721836704562235,1,0,1,0,1,1,2
NBIS.US,2026-04-10,4.665102586381153,1,8,0.0,1,0,1,1,1,1,2
NBIS.US,2026-04-13,4.752725401207125,1,8,0.0,1,0,1,1,1,1,1
NBIS.US,2026-04-14,-0.9366544711386032,0,8,0.0,1,0,1,1,1,1,0
NBIS.US,2026-04-20,-0.8666572460312997,0,8,-5.774419859687008,0,0,1,0,1,1,0
NBIS.US,2026-04-22,-1.797720132930393,0,8,-6.128200515680282,0,1,1,0,1,1,0
NBIS.US,2026-04-23,2.2744971061715145,1,8,-6.374048090184104,0,0,0,0,1,1,0
NBIS.US,2026-04-28,-1.6449443239824335,0,8,-13.077891707141575,0,0,0,0,1,1,0
NBIS.US,2026-05-01,7.93453192978306,1,7,-17.113389698387017,0,0,0,0,1,1,0
AMZN.US,2025-02-05,-0.7142313354363794,0,8,0.0,0,0,0,1,1,1,1
AMZN.US,2025-02-25,0.0440263405456433,1,7,-12.125092952160621,0,0,1,0,0,0,2
AMZN.US,2025-03-11,-1.0665600926438694,0,3,-19.63149632322565,0,0,1,0,0,0,6
AMZN.US,2025-03-31,1.01719521912351,1,3,-20.383376022473765,0,0,0,0,0,0,6
AMZN.US,2025-04-25,0.5084095988081391,1,1,-22.936462034206397,0,1,3,0,1,1,4
AMZN.US,2025-05-01,-0.5623496181609061,0,1,-23.812277947616302,0,0,3,0,1,1,4
AMZN.US,2025-05-02,-1.212179070311895,0,1,-21.424440221432704,1,0,3,0,1,1,4
AMZN.US,2025-05-08,0.1794823627635348,1,1,-22.03999008510287,0,0,3,0,1,1,4
AMZN.US,2025-06-13,-0.0584815998642183,0,7,-11.906138973808144,0,0,0,0,1,1,0
AMZN.US,2025-07-07,-0.197379356568362,0,7,-7.704701313723872,0,1,1,0,1,1,0
AMZN.US,2025-07-11,0.0611691951772985,1,7,-8.179790134677356,0,1,1,0,1,1,0
AMZN.US,2025-07-17,-0.0767794945074475,0,8,-7.795587870775844,0,0,1,0,1,1,0
AMZN.US,2025-09-09,0.7471303759175979,1,7,-2.5696108402875284,0,0,1,0,1,1,2
AMZN.US,2025-10-02,0.4831148578402671,1,6,-8.853176898289682,0,0,2,0,1,1,2
AMZN.US,2025-10-09,1.1626727700991186,1,6,-6.956952821614482,0,0,2,0,1,1,1
AMZN.US,2025-10-28,1.1655431121221596,1,6,-6.233991572337438,0,0,1,0,1,1,2
AMZN.US,2025-12-10,-0.0284339533077148,0,6,-10.267716535433081,0,1,0,0,1,1,3
AMZN.US,2025-12-22,-0.1286973448230647,0,7,-10.492125984251965,1,0,0,0,1,1,2
AMZN.US,2025-12-24,-0.0672016177609418,0,8,-8.606299212598433,0,0,0,0,1,1,2
AMZN.US,2025-12-26,-0.1702147766322954,0,8,-8.511811023622052,0,1,0,0,1,1,1
AMZN.US,2026-01-08,0.8219425786369601,1,8,-4.897637795275589,0,0,0,0,1,1,0
AMZN.US,2026-02-13,-0.4156951684041726,0,3,-21.41732283464567,0,0,3,0,0,0,6
AMZN.US,2026-03-02,0.190391553225275,1,3,-17.322834645669293,0,0,3,0,0,0,6
HOOD.US,2025-02-04,-0.6432842238184532,0,8,-2.075471698113207,0,0,0,0,0,0,1
HOOD.US,2025-02-05,-0.6295347192326571,0,8,-0.7924528301886835,0,0,0,0,1,1,1
HOOD.US,2025-02-07,0.3145516287259557,1,8,-1.900369003690039,0,0,0,0,1,1,1
HOOD.US,2025-02-12,-0.9575285189527346,0,8,-5.2070374977785665,0,0,0,0,1,1,1
HOOD.US,2025-02-14,1.5399487572468884,1,8,0.0,1,0,0,1,1,1,1
HOOD.US,2025-02-20,0.740686803308182,1,8,-9.267769607843146,0,0,1,0,1,1,1
HOOD.US,2025-02-24,-1.158446711456556,0,7,-20.95588235294118,0,0,1,0,0,0,2
HOOD.US,2025-02-25,-0.8274848746758795,0,7,-23.5140931372549,0,0,1,0,0,0,2
HOOD.US,2025-03-04,4.059455688349039,1,6,-28.170955882352942,0,0,2,0,0,0,4
HOOD.US,2025-03-07,1.7364573785518034,1,6,-31.311274509803923,0,0,3,0,0,0,5
HOOD.US,2025-03-12,-1.4198887943115917,0,6,-44.30147058823529,0,0,4,0,0,0,7
HOOD.US,2025-03-13,-1.2874912499732247,0,6,-40.379901960784316,0,0,4,0,0,0,7
HOOD.US,2025-03-17,-0.2162271323354648,0,6,-39.88970588235294,0,0,4,0,0,0,7
HOOD.US,2025-03-18,-1.3450012090895302,0,6,-35.631127450980394,0,0,4,0,0,0,7
HOOD.US,2025-03-19,2.389856756619615,1,6,-38.57230392156863,0,0,4,0,0,0,7
HOOD.US,2025-03-20,0.3176321839080513,1,6,-34.43627450980393,0,0,4,0,0,0,7
HOOD.US,2025-03-21,0.9973120728929432,1,6,-33.11887254901962,0,0,4,0,0,0,7
HOOD.US,2025-03-24,-0.1119652820830651,0,6,-32.04656862745098,0,0,4,0,0,0,7
HOOD.US,2025-03-25,0.6397427854454245,1,6,-25.91911764705882,1,0,4,0,1,1,7
HOOD.US,2025-03-26,0.0282693813625594,1,6,-26.240808823529417,0,0,3,0,1,1,7
HOOD.US,2025-03-27,-1.0658431414798897,0,6,-31.479779411764707,0,0,3,0,0,0,7
HOOD.US,2025-03-31,-1.1297850109628516,0,6,-35.78431372549019,0,0,3,0,0,0,6
HOOD.US,2025-04-07,-3.520195234248097,0,5,-47.13541666666667,0,0,3,0,0,0,6
HOOD.US,2025-04-14,0.4506602914389788,1,6,-33.08823529411765,0,0,2,0,1,0,6
HOOD.US,2025-04-17,-1.0830558039486708,0,6,-37.71446078431373,0,0,1,0,0,0,4
HOOD.US,2025-04-21,-0.0876081775994009,0,6,-36.91789215686274,0,1,1,0,0,0,4
HOOD.US,2025-04-24,-0.1391799638951622,0,6,-31.587009803921575,0,0,1,0,1,0,4
HOOD.US,2025-04-29,0.2138809910641701,1,7,-25.045955882352942,0,0,1,0,1,1,4
HOOD.US,2025-05-09,0.1148735337243377,1,7,-17.172181372549023,0,0,2,1,1,1,4
HOOD.US,2025-05-12,-0.8554389341072727,0,7,-16.283700980392158,0,0,2,1,1,1,3
HOOD.US,2025-05-15,1.1333333333333424,1,8,-5.958946078431371,0,0,1,0,1,1,1
HOOD.US,2025-05-16,0.128337388483379,1,8,-7.046568627450977,0,0,1,0,1,1,1
HOOD.US,2025-05-19,1.161992125984251,1,8,-5.392156862745101,0,1,1,0,1,1,0
HOOD.US,2025-05-20,-0.6606629698933203,0,8,-1.5471813725490224,0,0,1,1,1,1,0
HOOD.US,2025-06-02,0.3041186891054122,1,8,0.0,0,0,1,1,1,1,0
HOOD.US,2025-06-06,-1.1849243409585368,0,8,0.0,1,0,1,1,1,1,0
HOOD.US,2025-06-10,0.0603962446500086,1,8,-1.9764957264957084,0,0,1,0,1,1,0
HOOD.US,2025-06-18,-1.028216028197879,0,8,-2.3452768729641638,0,0,1,0,0,1,0
HOOD.US,2025-06-23,-0.7261285286847998,0,8,0.0,0,0,1,1,0,1,0
HOOD.US,2025-06-26,-0.6802004567666367,0,8,0.0,1,0,1,1,1,1,0
HOOD.US,2025-07-07,-0.8795757847150251,0,8,-3.653806899367218,0,0,2,0,1,1,0
HOOD.US,2025-07-08,-0.9597982992142872,0,8,-4.6131863645642035,0,0,2,0,1,1,0
HOOD.US,2025-07-09,0.438701105442188,1,8,-6.848336395182697,0,0,2,0,1,1,0
HOOD.US,2025-07-10,0.8388531125421801,1,8,-3.5109205960400014,0,0,2,0,1,1,0
HOOD.US,2025-07-16,-0.7598248532797675,0,8,-0.42016806722687816,0,0,2,0,1,1,0
HOOD.US,2025-07-23,-0.0646848523434066,0,8,-7.189721159103335,0,0,1,0,1,1,0
HOOD.US,2025-07-24,-0.4406967653669327,0,8,-6.98013486422453,0,1,1,0,1,1,0
HOOD.US,2025-07-30,-0.7068848309567719,0,8,-5.85019136139967,0,1,1,0,1,1,0
HOOD.US,2025-08-04,-1.0655378221299103,0,8,-8.966648441771452,0,0,2,0,0,0,2
HOOD.US,2025-08-05,-0.8524207251144765,0,8,-3.0708948423546434,0,0,2,0,1,1,2
HOOD.US,2025-08-08,-0.7714896945653175,0,8,0.0,0,0,1,0,1,1,2
