ticker,src,shade,z
IREN,recent,浅蓝,1.6762891461383427
IREN,recent,浅蓝,1.4286696034760982
IREN,recent,浅,1.2299931438463676
IREN,recent,浅蓝,0.6306120466281245
IREN,recent,浅蓝,0.5317706424574402
IREN,recent,浅红,0.31136404190391703
IREN,recent,浅红,-0.0574256021512728
IREN,recent,浅,-0.14477461081463022
IREN,recent,浅,0.01434723648292241
IREN,recent,浅,0.22270852054248622
IREN,recent,浅蓝,0.43281501175943127
IREN,recent,浅蓝,0.36790516029101245
IREN,recent,浅蓝,0.4357928614988488
IREN,recent,浅蓝,0.4294975328501752
IREN,recent,浅蓝,0.7565665589441635
IREN,recent,浅,0.8786698039880986
IREN,recent,浅,0.9145576700639756
IREN,recent,亮蓝,0.615392900107487
IREN,recent,亮蓝,0.5156259965977191
IREN,recent,亮蓝,0.5554665423315237
IREN,recent,亮蓝,0.6801753164599214
IREN,recent,亮蓝,0.7389890891637672
IREN,recent,亮蓝,0.9894476052580714
IREN,recent,深蓝,1.2307069954667724
IREN,recent,深蓝,1.418050903525457
IREN,recent,深蓝,1.5343400522021298
IREN,recent,深蓝,1.4408873370433308
IREN,extrema,深红,-2.968840248403138
IREN,extrema,浅蓝,0.9650700131978078
IREN,extrema,浅红,-0.11910646601970587
IREN,extrema,亮蓝,0.47819674447345023
IREN,extrema,浅,-0.5574499483198846
IREN,extrema,浅蓝,1.5996229086104052
IREN,extrema,浅红,-0.14477461081463022
IREN,extrema,深蓝,2.215693763870056
MU,gmax,亮蓝,3.4890274517650983
MU,gmin,亮红,-3.685750743154989
MU,recent,亮蓝,0.8700402867066969
MU,recent,亮蓝,1.014446156037476
MU,recent,亮蓝,1.2482500250536785
MU,recent,亮蓝,1.6435176975176657
MU,recent,亮蓝,1.6699003377831398
MU,recent,亮蓝,1.5431895976022802
MU,recent,亮蓝,1.4339650672387063
MU,recent,亮蓝,1.3730324536348362
MU,recent,深蓝,1.326845324620664
MU,recent,深蓝,1.3813366427304505
MU,recent,深蓝,1.3401757103362832
MU,recent,深蓝,1.296663939379337
MU,recent,深蓝,1.4371430741281024
MU,recent,亮蓝,1.3956950169614657
MU,recent,亮蓝,1.4870935985127602
MU,recent,亮蓝,1.7841605952773985
MU,recent,亮蓝,2.228634661551195
MU,recent,浅,2.5526357575434324
MU,recent,浅,2.7323376168961926
MU,recent,浅,2.605442222723772
MU,recent,亮蓝,2.4174517696217688
MU,recent,亮蓝,2.3084565306541185
MU,recent,亮蓝,2.073658571189377
MU,recent,亮蓝,2.091435900473074
MU,recent,亮蓝,1.836914750854224
MU,recent,亮蓝,1.7707859193090532
MU,recent,浅蓝,1.837412885237206
MU,recent,浅蓝,1.8759959853560295
MU,recent,浅蓝,2.0956665607798763
MU,recent,浅蓝,2.2936721791102004
MU,recent,浅,2.446471611636896
MU,recent,浅,2.5820796152446857
MU,recent,浅蓝,2.794128661054852
MU,recent,浅蓝,2.9346557466858956
MU,recent,浅蓝,2.974098204244679
MU,recent,浅,3.2045419937348556
MU,recent,浅,3.4001897164288932
MU,recent,深蓝,3.4890274517650983
MU,recent,深蓝,3.1713830561496716
MU,recent,深蓝,2.627093081352591
MU,recent,深蓝,1.808580883380847
MU,extrema,深红,-3.685750743154989
MU,extrema,浅蓝,-0.05225980690013187
MU,extrema,亮红,-1.957083478879886
MU,extrema,浅蓝,0.16748897096373358
MU,extrema,浅,-0.3578045062060179
MU,extrema,亮蓝,1.3200389795390244
MU,extrema,浅,0.7831706007834981
MU,extrema,深蓝,1.4253631825425535
MU,extrema,浅,0.24097618975822938
MU,extrema,亮蓝,1.1129420664247038
MU,extrema,浅红,-2.8964542421403223
MXL,gmax,亮蓝,4.09252415641449
MXL,gmin,深红,-1.9935653139963228
MXL,recent,浅红,-0.8547220314155842
MXL,recent,浅红,-0.38194067971559
MXL,recent,浅,0.1007580263032444
MXL,recent,浅,0.5499552814954246
MXL,recent,浅,0.8746091913559423
MXL,recent,深蓝,1.41494304701009
MXL,recent,深蓝,1.7726205330419762
MXL,recent,深蓝,2.085261457028174
MXL,recent,深蓝,2.1282290972336173
MXL,recent,浅,2.114380955446277
MXL,recent,浅,1.9433990070328149
MXL,recent,亮蓝,1.9893025258654207
MXL,recent,亮蓝,1.788832490430815
MXL,recent,亮蓝,1.782581811805649
MXL,recent,亮蓝,1.7939391136155955
MXL,recent,亮蓝,1.8239035120175515
MXL,recent,浅,2.1194820815323854
MXL,recent,浅,2.289747888844825
MXL,recent,亮蓝,2.7730795425359895
MXL,recent,亮蓝,3.2927771433473048
MXL,recent,亮蓝,3.4103761358045697
MXL,recent,亮蓝,3.2818141127788762
MXL,recent,亮蓝,3.1706372579536106
MXL,recent,亮蓝,3.539677577859792
MXL,recent,浅,3.6933458564762907
MXL,recent,浅,3.9933277968784373
MXL,recent,浅,4.09252415641449
MXL,recent,浅蓝,3.498207341267149
MXL,recent,浅蓝,2.907649058101715
MXL,recent,浅蓝,2.3114392574798286
MXL,recent,浅,2.8038944312160643
MXL,recent,浅,3.2171410192319234
MXL,recent,浅蓝,2.264678144832526
MXL,recent,浅蓝,2.3687689560705647
MXL,recent,浅蓝,2.4857099462538694
MXL,recent,浅蓝,2.5752373839290104
MXL,extrema,浅蓝,2.1549996919670207
MXL,extrema,深红,-0.4564841685165945
MXL,extrema,浅蓝,1.1382481690392188
MXL,extrema,浅红,-0.7567410344577572
MXL,extrema,浅蓝,3.2171410192319234
MXL,extrema,浅蓝,4.09252415641449
NBIS,gmax,亮蓝,2.2459358653690638
NBIS,gmin,深红,-2.5303964642258343
NBIS,recent,亮蓝,-0.11741505014662287
NBIS,recent,浅蓝,0.07031279071584678
NBIS,recent,浅蓝,0.3370194518805142
NBIS,recent,浅蓝,0.4290603443751186
NBIS,recent,浅,0.39674563978526045
NBIS,recent,浅,0.4813589086223033
NBIS,recent,浅红,0.44685783661988315
NBIS,recent,深红,0.13564004416126618
NBIS,recent,深红,-0.11313225393324339
NBIS,recent,浅,-0.12085699173402013
NBIS,recent,浅,-0.11427221646161423
NBIS,recent,浅,0.07948173682460852
NBIS,recent,亮蓝,0.18786098453825503
NBIS,recent,亮蓝,0.2623499606272452
NBIS,recent,浅蓝,0.43260527670957055
NBIS,recent,浅蓝,0.45382608393022345
NBIS,recent,浅蓝,0.5872131630140286
NBIS,recent,浅蓝,0.6411914881044245
NBIS,recent,浅,0.6753360140501167
NBIS,recent,浅,0.7089288679391165
NBIS,recent,亮红,0.783572754795011
NBIS,recent,浅,0.8636714621055257
NBIS,recent,浅,0.9148496588598017
NBIS,recent,浅蓝,0.7919444151766378
NBIS,recent,浅蓝,0.5248086831093154
NBIS,recent,浅蓝,0.378744846235682
NBIS,recent,浅蓝,0.20762004642315776
NBIS,recent,浅蓝,0.20367078497044627
NBIS,extrema,深红,-2.5303964642258343
NBIS,extrema,浅蓝,0.5899675844317378
NBIS,extrema,浅红,-0.7609837669029988
NBIS,extrema,浅蓝,1.8030011207088963
NBIS,extrema,浅红,0.13085625438888296
NBIS,extrema,亮蓝,2.2459358653690638
NBIS,extrema,浅,0.20367078497044627
NBIS,extrema,浅蓝,0.9148496588598017
NBIS,extrema,浅,-0.12085699173402013
NBIS,extrema,亮蓝,0.4813589086223033
NOK,gmax,亮蓝,2.445114684236235
NOK,gmin,深红,-1.6601823196318883
NOK,recent,亮蓝,1.0815457498425864
NOK,recent,亮蓝,1.3931959162138725
NOK,recent,亮蓝,1.7247869568373917
NOK,recent,亮蓝,1.9166533923204347
NOK,recent,亮蓝,1.7168799109331008
NOK,recent,亮蓝,1.820016138941328
NOK,recent,亮蓝,1.66494009683477
NOK,recent,亮蓝,1.4918428273348985
NOK,recent,浅,1.652890564802518
NOK,recent,浅,1.7489562937726744
NOK,recent,亮蓝,1.5929893633281798
NOK,recent,亮蓝,1.0736350570381383
NOK,recent,亮蓝,0.8247561445511592
NOK,recent,亮蓝,0.703012145288198
NOK,recent,亮蓝,0.73543834590813
NOK,recent,亮蓝,0.7011497936589104
NOK,recent,浅红,0.7239140538618051
NOK,recent,亮蓝,0.5285109296495798
NOK,recent,亮蓝,0.46045316207832926
NOK,recent,亮蓝,-0.02576577612295223
NOK,recent,亮蓝,-0.1805435100455801
NOK,recent,深蓝,-0.45754650111451756
NOK,recent,深蓝,-0.35214488383887005
NOK,recent,深蓝,-0.06307935082667156
NOK,recent,深蓝,0.12960447857851076
NOK,recent,深蓝,0.22360263782734963
NOK,recent,浅红,0.14651809840842966
NOK,recent,浅红,-0.2343196743222788
NOK,recent,深蓝,-0.8484325126697357
NOK,recent,深蓝,-1.1323934147592238
NOK,recent,深蓝,-1.028536478167921
NOK,recent,浅,-0.33735167641080993
NOK,recent,深蓝,0.17972608866248774
NOK,recent,深蓝,0.624972149368666
NOK,extrema,深红,-1.373973624162489
NOK,extrema,亮蓝,-0.5062164917735027
NOK,extrema,亮红,-1.6601823196318883
NOK,extrema,深蓝,2.150214376078097
NOK,extrema,浅红,-0.5091137179298976
NOK,extrema,亮蓝,1.0518448469166755
NOK,extrema,浅,-1.1323934147592238
NOK,extrema,深蓝,0.22360263782734963
NOK,extrema,浅红,-0.45754650111451756
NOK,extrema,亮蓝,1.9166533923204347
OSCR,gmax,亮蓝,3.422567647649984
OSCR,gmin,深红,-1.3477857448713682
OSCR,recent,亮蓝,1.3902308773964511
OSCR,recent,亮蓝,1.343973148466789
OSCR,recent,亮蓝,1.2516801245588243
OSCR,recent,浅,1.2906812685044469
OSCR,recent,浅,1.357295511780146
OSCR,recent,亮蓝,1.5308933679825543
OSCR,recent,深蓝,1.6990765781549326
OSCR,recent,深蓝,1.7913127780707874
OSCR,recent,亮蓝,1.9248979799771118
OSCR,recent,亮蓝,2.1078936585083747
OSCR,recent,亮蓝,2.339670048661653
OSCR,recent,浅红,2.5621025057149236
OSCR,recent,亮蓝,2.7641636957224285
OSCR,recent,亮蓝,3.041677781744437
OSCR,recent,深蓝,3.2664320386898207
OSCR,recent,亮蓝,3.3761214724461612
OSCR,recent,亮蓝,3.34824877470748
OSCR,recent,亮蓝,3.389543239150803
OSCR,recent,浅红,3.422567647649984
OSCR,recent,浅红,3.279417484908778
OSCR,recent,深蓝,2.9652440626371837
OSCR,recent,深蓝,2.690388657718084
OSCR,recent,亮蓝,2.4063910456859596
OSCR,recent,亮蓝,2.145409863342196
OSCR,recent,亮蓝,1.9926027496404175
OSCR,recent,亮蓝,2.0596120756669705
OSCR,recent,浅,1.9672090425716762
OSCR,recent,浅,1.8437813403944452
OSCR,recent,深红,1.6729604305569383
OSCR,recent,深红,1.5481736350450725
OSCR,recent,浅红,1.4077431707074395
OSCR,recent,浅红,1.3619201830307028
OSCR,recent,浅红,1.2877762121996115
OSCR,recent,深蓝,1.2491126634919836
OSCR,recent,深蓝,1.2302640412597545
OSCR,recent,亮蓝,1.2927601025725022
OSCR,recent,亮蓝,1.2105519176141326
OSCR,recent,亮蓝,1.2050842523550824
OSCR,recent,亮蓝,1.131410173050901
OSCR,recent,亮蓝,1.0108575383055944
OSCR,recent,浅,0.9634025759353395
OSCR,recent,浅,0.7768048624391133
OSCR,recent,浅,0.6777883517627548
OSCR,recent,亮蓝,0.5021996274826799
OSCR,recent,亮蓝,0.29529791254771204
OSCR,extrema,深红,-1.3477857448713682
OSCR,extrema,亮蓝,0.02002232152806547
OSCR,extrema,浅红,-1.1302482613076341
OSCR,extrema,亮蓝,0.8003872742148239
OSCR,extrema,深红,-0.2607867648515446
OSCR,extrema,亮蓝,3.422567647649984
OUST,gmax,亮蓝,4.892908514716958
OUST,gmin,深红,-2.2124436983653015
OUST,recent,亮蓝,2.188861179106752
OUST,recent,亮蓝,2.4794622131599158
OUST,recent,亮蓝,2.764245928389334
OUST,recent,浅蓝,3.095422489728729
OUST,recent,浅蓝,3.2712994041447834
OUST,recent,浅,3.59227967791277
OUST,recent,浅,3.8969849719132674
OUST,recent,浅红,4.138165802769547
OUST,recent,浅红,4.274733848192235
OUST,recent,浅红,4.500587224955931
OUST,recent,浅红,4.684614908128516
OUST,recent,浅红,4.822018995337145
OUST,recent,浅红,4.892908514716958
OUST,recent,浅,4.789268109576662
OUST,recent,浅,4.740251425963127
OUST,recent,浅,4.479707094296542
OUST,recent,浅蓝,4.032732393682649
OUST,recent,浅蓝,2.738500433489533
OUST,recent,浅蓝,1.3169897412633567
OUST,recent,浅蓝,-0.09185678435862078
OUST,recent,浅,-0.2687050068606069
OUST,recent,浅,-0.32614140650678586
OUST,recent,浅红,-0.22907467536618242
OUST,recent,浅红,0.061597820537275055
OUST,recent,浅红,-0.10639202719989585
OUST,recent,浅红,0.33064110978227457
OUST,recent,浅蓝,0.4014278418566988
OUST,recent,浅蓝,0.367558497794531
OUST,recent,浅蓝,0.32054088811444864
OUST,recent,浅,0.36565428169076875
OUST,recent,浅蓝,0.4135133629023962
OUST,recent,浅蓝,0.6192928749469484
OUST,recent,浅红,0.7170617617764993
OUST,recent,浅红,0.8345846296804477
OUST,extrema,深红,-2.2124436983653015
OUST,extrema,浅蓝,0.4245816822305156
OUST,extrema,浅,-0.6278590932946324
OUST,extrema,浅蓝,0.7520964756977787
OUST,extrema,浅红,-0.8797162368287806
OUST,extrema,浅蓝,0.9382656149949281
OUST,extrema,浅红,-0.32614140650678586
OUST,extrema,浅,4.892908514716958
QQQ,gmax,亮蓝,2.0760723814028124
QQQ,gmin,深红,-2.888483774983473
QQQ,recent,深红,0.48242208080758797
QQQ,recent,深红,0.6628960992289409
QQQ,recent,亮红,0.909118196042952
QQQ,recent,亮红,1.1611137730158736
QQQ,recent,亮红,1.1923338004067758
QQQ,recent,亮红,1.248587347692933
QQQ,recent,浅红,1.2603383491429039
QQQ,recent,浅红,1.312211520146058
QQQ,recent,浅红,1.377012960321457
QQQ,recent,浅,1.412764676964314
QQQ,recent,浅,1.4925841455217637
QQQ,recent,浅蓝,1.5514771580392757
QQQ,recent,浅蓝,1.6570200493573854
QQQ,recent,浅蓝,1.6930637409708855
QQQ,recent,浅蓝,1.7371827410397231
QQQ,recent,浅蓝,1.853715591178676
QQQ,recent,浅蓝,1.968444864367021
QQQ,recent,浅蓝,2.0680916335265525
QQQ,recent,浅蓝,2.0760723814028124
QQQ,recent,深蓝,2.053536123362838
QQQ,recent,深蓝,2.0337042593788466
QQQ,recent,深蓝,2.018203872332199
QQQ,recent,深蓝,1.9900704270519776
QQQ,recent,深蓝,2.0373401748897586
QQQ,recent,深蓝,1.97590707577929
QQQ,recent,亮蓝,1.9582314774524952
QQQ,recent,亮蓝,1.9413208917719598
QQQ,recent,亮蓝,1.8451108892375097
QQQ,recent,亮蓝,1.7076988490640963
QQQ,recent,亮蓝,1.5768275095237843
QQQ,recent,亮蓝,1.452793622371978
QQQ,recent,亮蓝,1.269499616465094
QQQ,recent,浅蓝,1.09337327113575
QQQ,recent,浅蓝,0.9747812035812188
QQQ,recent,浅蓝,0.7977646573735263
QQQ,recent,浅蓝,0.6739693204004884
QQQ,recent,浅蓝,0.4144343508199585
QQQ,recent,浅,0.09953567682873324
QQQ,recent,浅,-0.20941588270543093
QQQ,recent,浅红,-0.5479979458518297
QQQ,recent,浅蓝,-0.8276725304521271
QQQ,extrema,浅红,-0.8285711779466644
QQQ,extrema,亮蓝,-0.3816639415109473
QQQ,extrema,浅蓝,-2.013307927627304
QQQ,extrema,亮蓝,0.39604157260490463
QQQ,extrema,浅,-2.0452378806980365
QQQ,extrema,亮红,-1.4985360398666916
QQQ,extrema,深红,-2.011224799722113
RKLB,gmax,亮蓝,2.30875525684799
RKLB,gmin,深红,-2.5853511329325425
RKLB,recent,亮红,0.42452332441568913
RKLB,recent,亮红,0.630867970252131
RKLB,recent,亮红,0.8245586577049364
RKLB,recent,浅,1.0511423737868382
RKLB,recent,浅,1.2400468670174922
RKLB,recent,亮红,1.570596586750288
RKLB,recent,深红,1.817527018065494
RKLB,recent,深红,1.9553319783697856
RKLB,recent,浅,1.784735954558332
RKLB,recent,浅红,1.7408386051363254
RKLB,recent,浅红,1.663047180141042
RKLB,recent,浅红,1.7160741257870755
RKLB,recent,浅,1.792221189808707
RKLB,recent,浅,1.8403282567641543
RKLB,recent,浅红,1.6843170586503897
RKLB,recent,浅蓝,1.5715420179602981
RKLB,recent,浅蓝,1.5344366052899814
RKLB,recent,浅,1.3904211377914886
RKLB,recent,亮蓝,1.0860981874502293
RKLB,recent,亮蓝,0.8186601015845805
RKLB,recent,亮蓝,0.5103934130709412
RKLB,recent,亮蓝,0.10445653163931903
RKLB,recent,亮蓝,-0.31354725549375656
RKLB,recent,亮蓝,-0.26798515077537394
RKLB,recent,深蓝,-0.36277669751457997
RKLB,recent,深蓝,-0.3459247040350795
RKLB,recent,亮蓝,-0.36870284903104156
RKLB,recent,亮蓝,-0.3450080396941609
RKLB,recent,亮蓝,-0.42559740800383566
RKLB,recent,亮蓝,-0.4497437515444781
RKLB,recent,浅蓝,-0.4145309446311
RKLB,recent,浅蓝,-0.42385398356336623
RKLB,recent,浅蓝,-0.30006152762301375
RKLB,extrema,深红,-2.5853511329325425
RKLB,extrema,浅蓝,2.30875525684799
RKLB,extrema,浅,1.2513141591396015
RKLB,extrema,亮蓝,1.8059577065358012
RKLB,extrema,浅,-0.05007759596067699
RKLB,extrema,浅蓝,0.8983521459779481
RKLB,extrema,浅红,-1.1200188920361
RKLB,extrema,浅蓝,1.9553319783697856
SNDK,gmax,亮蓝,3.3044423930681206
SNDK,gmin,深红,-1.7419739034226946
SNDK,recent,亮蓝,-0.24845689773769675
SNDK,recent,亮蓝,-0.06395937999117947
SNDK,recent,浅蓝,0.11049605631001333
SNDK,recent,深蓝,0.29356768441856007
SNDK,recent,浅蓝,0.40526367213543335
SNDK,recent,浅蓝,0.4601463750595943
SNDK,recent,深蓝,0.6030984178224599
SNDK,recent,浅,0.6623581930867138
SNDK,recent,浅,0.7331412172413613
SNDK,recent,深蓝,0.8573473502762394
SNDK,recent,浅蓝,0.998812727077623
SNDK,recent,深蓝,1.122590645642123
SNDK,recent,深蓝,1.2573183593581656
SNDK,recent,浅蓝,1.2472324385524942
SNDK,recent,深蓝,1.37341103089878
SNDK,recent,浅蓝,1.4253847395061454
SNDK,recent,深蓝,1.6043437370427438
SNDK,recent,浅蓝,1.7007158781680412
SNDK,recent,浅,1.9029057724976999
SNDK,recent,浅蓝,1.9930739177480936
SNDK,recent,深蓝,1.9769226609722723
SNDK,recent,浅蓝,1.9119299226944475
SNDK,recent,浅,1.6504281310167885
SNDK,recent,浅蓝,1.5512659223669
SNDK,recent,浅蓝,1.2921978447724782
SNDK,recent,深蓝,1.0133246966760736
SNDK,recent,深蓝,0.8673255963313828
SNDK,recent,浅蓝,0.7527125289847855
SNDK,recent,浅,0.9529672669936812
SNDK,recent,浅,1.1848051560374164
SNDK,recent,亮蓝,1.2689964413001944
SNDK,recent,亮蓝,1.206768801222981
SNDK,recent,浅蓝,1.289870930935775
SNDK,recent,深蓝,1.4568092691570904
SNDK,recent,深蓝,1.4352180458750903
SNDK,recent,浅,1.6092422335855987
SNDK,recent,深蓝,1.6178764081975736
SNDK,recent,浅蓝,1.4331203458292556
SNDK,recent,浅,1.37902071058691
SNDK,recent,深蓝,1.3523219594763616
SNDK,recent,浅蓝,1.1004491052141505
SNDK,recent,浅,0.8179230029489148
SNDK,recent,浅蓝,0.7556286464169635
SNDK,recent,浅,0.5793851650397421
SNDK,recent,浅蓝,0.5761579709534371
SNDK,recent,浅,0.49746434189367383
SNDK,recent,浅蓝,0.3244254929868309
SNDK,recent,浅,0.07071088746754704
SNDK,recent,浅红,-0.03870519178592932
SNDK,extrema,浅,3.3044423930681206
SNDK,extrema,浅红,0.6360685215365691
SNDK,extrema,浅,1.332684394349876
SNDK,extrema,深红,-0.2605339431830351
SNDK,extrema,浅蓝,2.951385330567567
SNDK,extrema,浅,-1.7419739034226946
SNDK,extrema,深蓝,0.6529004561928744
SNDK,extrema,浅,-0.03870519178592932
SNDK,extrema,亮蓝,1.6178764081975736
SNDK,extrema,浅蓝,0.7527125289847855
SNDK,extrema,深蓝,1.9930739177480936
SPMO,gmax,亮蓝,3.3477864362217473
SPMO,gmin,深红,-2.805805476840665
SPMO,recent,亮蓝,0.8898420430913913
SPMO,recent,亮蓝,0.990965252677685
SPMO,recent,亮蓝,1.1575654459010343
SPMO,recent,亮红,1.3613262075494381
SPMO,recent,亮红,1.3098122516582402
SPMO,recent,亮蓝,1.2642800345763887
SPMO,recent,亮蓝,1.2303351248261072
SPMO,recent,亮蓝,1.2817759143772218
SPMO,recent,亮蓝,1.3914144270011848
SPMO,recent,浅,1.4463217395109107
SPMO,recent,浅,1.539151575611166
SPMO,recent,亮蓝,1.5936724585199042
SPMO,recent,亮蓝,1.7643037752501607
SPMO,recent,亮蓝,1.8245579809771002
SPMO,recent,亮蓝,1.9587053823851495
SPMO,recent,亮蓝,2.1618737892403823
SPMO,recent,亮蓝,2.419073393361229
SPMO,recent,浅,2.580221910907896
SPMO,recent,浅,2.559344766660705
SPMO,recent,浅,2.5309677642347768
SPMO,recent,亮红,2.499995386024001
SPMO,recent,亮红,2.5170799292664525
SPMO,recent,浅蓝,2.5190443897153063
SPMO,recent,浅蓝,2.6317919634860663
SPMO,recent,浅蓝,2.578218072711169
SPMO,recent,浅蓝,2.6490930187426467
SPMO,recent,浅蓝,2.793186687290167
SPMO,recent,浅,2.8259281354681063
SPMO,recent,浅,2.8581085345426507
SPMO,recent,浅,2.966146795008648
SPMO,recent,浅,3.0429265424650445
SPMO,recent,亮红,3.043709514146174
SPMO,recent,亮红,3.0948927679665417
SPMO,recent,浅蓝,3.189285002725578
SPMO,recent,浅蓝,3.2119441765054404
SPMO,recent,浅蓝,3.3477864362217473
SPMO,extrema,深红,-2.805805476840665
SPMO,extrema,浅蓝,-1.7247992617068073
SPMO,extrema,浅红,-2.802051349155807
SPMO,extrema,浅蓝,-1.009800502521686
SPMO,extrema,浅红,-1.6054248893461707
SPMO,extrema,浅蓝,-1.0934820472556444
SPMO,extrema,浅,-1.6568320163023458
SPMO,extrema,浅蓝,-0.8305727338308255
SPMO,extrema,浅,-1.3805989803338852
SPMO,extrema,亮蓝,0.8429963892964145
SPMO,extrema,浅,-2.1252576190340884
SPMO,extrema,亮蓝,3.3477864362217473
SQQQ,gmax,亮蓝,3.2359212812291194
SQQQ,gmin,深红,-3.1201409436049063
SQQQ,recent,亮蓝,-0.6596523464451901
SQQQ,recent,亮蓝,-0.8691725139022535
SQQQ,recent,亮蓝,-1.1552583752168695
SQQQ,recent,浅蓝,-1.4141576107081455
SQQQ,recent,浅蓝,-1.4630818644898909
SQQQ,recent,亮蓝,-1.5419191247068855
SQQQ,recent,浅蓝,-1.5644824004184916
SQQQ,recent,浅蓝,-1.6259831804135731
SQQQ,recent,亮红,-1.7012443228862586
SQQQ,recent,浅蓝,-1.7315281595399155
SQQQ,recent,浅蓝,-1.8302104677611404
SQQQ,recent,浅蓝,-1.9048510365073934
SQQQ,recent,亮红,-2.034576100993092
SQQQ,recent,亮红,-2.0633851554275844
SQQQ,recent,浅蓝,-2.099977542299571
SQQQ,recent,浅蓝,-2.250143465419865
SQQQ,recent,浅蓝,-2.399380198306187
SQQQ,recent,浅蓝,-2.5344342381067406
SQQQ,recent,浅红,-2.562182038737193
SQQQ,recent,浅红,-2.557348206759261
SQQQ,recent,浅蓝,-2.5585373888768066
SQQQ,recent,浅蓝,-2.592375915632006
SQQQ,recent,浅蓝,-2.615034482948254
SQQQ,recent,浅蓝,-2.7435800552207246
SQQQ,recent,浅蓝,-2.7204397215424696
SQQQ,recent,浅红,-2.7839489434399454
SQQQ,recent,浅红,-2.8361395188004757
SQQQ,recent,浅红,-2.7853501642847838
SQQQ,recent,浅蓝,-2.682682294270228
SQQQ,recent,浅蓝,-2.5931955304609713
SQQQ,recent,浅蓝,-2.5540291088777387
SQQQ,recent,浅蓝,-2.445163715220087
SQQQ,recent,浅蓝,-2.32921843983074
SQQQ,recent,浅蓝,-2.303479511038644
SQQQ,recent,浅红,-2.18141875132869
SQQQ,recent,浅红,-2.157405720418753
SQQQ,recent,浅红,-1.8686437927922124
SQQQ,recent,浅红,-1.4644379752687868
SQQQ,recent,浅蓝,-1.0314988467499606
SQQQ,recent,浅蓝,-0.5181567906795205
SQQQ,recent,浅蓝,-0.05638035816993852
SQQQ,extrema,浅蓝,1.640010789689469
SQQQ,extrema,深红,0.8543732069711226
SQQQ,extrema,浅蓝,2.6619016622286025
SQQQ,extrema,浅红,-2.7528091855488714
SQQQ,extrema,浅蓝,2.2724426841859438
SQQQ,extrema,浅红,1.3792283420068103
SQQQ,extrema,浅蓝,2.1998493538158237
SQQQ,extrema,浅红,1.156047528571218
SQQQ,extrema,亮蓝,2.1497658794637857
SQQQ,extrema,浅,-3.1201409436049063
AXTI,gmax,浅蓝,4.3793527449199425
AXTI,gmin,浅红,-2.0152336066596503
AXTI,recent,浅红,-1.2078888265592251
AXTI,recent,浅蓝,-0.9186551129097424
AXTI,recent,浅蓝,-0.6755937660277116
AXTI,recent,浅蓝,-0.4070193042145983
AXTI,recent,浅蓝,-0.2037594981731865
AXTI,recent,浅蓝,0.030567156859670215
AXTI,recent,浅蓝,0.2650284684492849
AXTI,recent,浅蓝,0.43526537562100986
AXTI,recent,浅蓝,0.7276297412702204
AXTI,recent,浅蓝,0.952356126394611
AXTI,recent,深蓝,1.1038397464205956
AXTI,recent,深蓝,1.2267984960113147
AXTI,recent,深蓝,1.2157286083178827
AXTI,recent,深蓝,1.3284581137221807
AXTI,recent,深蓝,1.585938012770852
AXTI,recent,深蓝,1.7844677981942703
AXTI,recent,浅蓝,2.1131023480331463
AXTI,recent,浅蓝,2.2739658463078998
AXTI,recent,浅蓝,2.5144738715720547
AXTI,recent,浅蓝,2.732861412333156
AXTI,recent,浅蓝,2.8707702449378645
AXTI,recent,浅蓝,2.973148950904423
AXTI,recent,浅蓝,3.0833797534397958
AXTI,recent,浅蓝,3.023462775305694
AXTI,recent,浅蓝,2.9771815985824213
AXTI,recent,浅蓝,2.8742421633303317
AXTI,recent,浅蓝,2.619333167451243
AXTI,recent,浅蓝,2.3729801316779544
AXTI,recent,浅蓝,2.4314986573873685
AXTI,recent,浅蓝,2.6612528751106974
AXTI,recent,浅蓝,2.7336743294746104
AXTI,recent,浅蓝,2.893759324597877
AXTI,recent,浅蓝,2.972543565875366
AXTI,recent,浅蓝,3.0258571316235616
AXTI,recent,浅,2.793248675892607
AXTI,recent,浅,2.5594456999853756
AXTI,recent,浅,2.1788092622223454
AXTI,recent,浅,1.6389711982463995
AXTI,recent,浅,1.0932347962002305
AXTI,recent,浅,0.8649094903836518
AXTI,extrema,浅,-2.0152336066596503
AXTI,extrema,浅蓝,1.7482646995327593
AXTI,extrema,浅,0.6665853999692929
AXTI,extrema,浅蓝,4.368828941348843
AXTI,extrema,浅,-1.5821486575006543
AXTI,extrema,深蓝,4.3793527449199425
AXTI,extrema,浅,-1.0916278016680268
AXTI,extrema,浅蓝,0.6367412487094439
AXTI,extrema,浅红,-0.13718451346382748
AXTI,extrema,浅蓝,3.749675833357829
AXTI,extrema,浅,-0.7545101084662742
IREN,gmax,亮蓝,2.215693763870056
IREN,gmin,深红,-2.968840248403138
IREN,recent,亮蓝,1.5134796827140038
IREN,recent,亮蓝,1.7005216943628256
IREN,recent,亮蓝,1.6742411491460825
IREN,recent,亮蓝,1.8868519806635238
IREN,recent,亮蓝,1.9867848856627484
IREN,recent,亮蓝,2.215693763870056
IREN,recent,浅,2.0555142640451667
IREN,recent,浅,1.6762891461383427
IREN,recent,深蓝,1.4286696034760982
IREN,recent,深蓝,1.2299931438463676
IREN,recent,深蓝,0.6306120466281245
IREN,recent,深蓝,0.5317706424574402
IREN,recent,浅蓝,0.31136404190391703
